MP:0020184	altered susceptibility to parasitic infection	results_from_abnormality_in	GO:0009608	response to symbiont					
MP:0012246	abnormal hepatic cord morphology	results_from_abnormality_in	GO:0001889	liver development	2	1	0.5960891922	0.7873455747	
MP:0012167	abnormal epigenetic regulation of gene expression	equivalent_to	GO:0071514	genetic imprinting					
MP:0012014	abnormal olfactory neuron innervation pattern	results_in_some_abnormal	GO:0007608	sensory perception of smell	1	1	0.972523945	1	
MP:0011967	increased or absent threshold for auditory brainstem response	results_in_some_abnormal	GO:0007605	sensory perception of sound	1	1	0.988481977	0.8587837176	
MP:0011518	abnormal cell chemotaxis	results_from_abnormality_in	GO:0060326	cell chemotaxis					
MP:0011232	abnormal vitamin A level	results_from_abnormality_in	GO:0071939	vitamin A import					
MP:0010755	abnormal heart right ventricle pressure	results_from_abnormality_in	GO:0008217	regulation of blood pressure					
MP:0010435	abnormal heart atrium and ventricle connection	results_from_abnormality_in	GO:0003179	heart valve morphogenesis	3	1	0.1202722405	0.4496068992	
MP:0009944	abnormal olfactory lobe morphology	results_from_abnormality_in	GO:0021988	olfactory lobe development	1	2	0.8853897708	0.9823859648	
MP:0009890	cleft secondary palate	results_from_abnormality_in	GO:0060022	hard palate development					
MP:0009538	abnormal synapse morphology	results_from_abnormality_in	GO:0050808	synapse development					
MP:0009403	increased variability of skeletal muscle fiber size	results_from_abnormality_in	GO:0048747	muscle fiber development					
MP:0009115	abnormal fat cell morphology	results_in_some_abnormal	GO:0060612	adipose tissue development	1	3	0.8082076164	0.3442446885	
MP:0009081	thin uterus	results_from_abnormality_in	GO:0060065	uterus development	2	1	1	0.9362638725	
MP:0008957	abnormal placenta junctional zone morphology	results_from_abnormality_in	GO:0001892	embryonic placenta development					
MP:0008801	abnormal erythroid progenitor cell morphology	results_from_abnormality_in	GO:0048821	erythrocyte development					
MP:0008750	abnormal interferon level	results_from_abnormality_in	GO:0001816	cytokine production					
MP:0008567	decreased interferon-gamma secretion	results_from_abnormality_in	GO:0032729	positive regulation of interferon-gamma production	1	1	0.8820697641	0.9945779892	
MP:0008329	decreased somatotroph cell number	results_in_some_abnormal	GO:0021984	adenohypophysis development	1	1	1	0.8473976948	
MP:0008288	abnormal adrenal cortex morphology	results_from_abnormality_in	GO:0035801	adrenal cortex development					
MP:0008280	abnormal male germ cell apoptosis	results_from_abnormality_in	GO:0097285	cell-type specific apoptotic process					
MP:0008260	abnormal autophagy	results_from_abnormality_in	GO:0006914	autophagy	2	1	1	1	
MP:0008166	abnormal B-2 B cell morphology	results_from_abnormality_in	GO:0030183	B cell development	1	1	1	0.8477736955	
MP:0008131	abnormal Peyer's patch number	results_from_abnormality_in	GO:0048541	Peyer's patch development					
MP:0006402	small molars	results_from_underactivity_of	GO:0042475	odontogenesis of dentin-containing tooth	1	1	0.5580251161	0.5711391423	
MP:0006279	abnormal limb development	results_from_abnormality_in	GO:0060173	limb development	1	1	0.594513189	1	
MP:0005437	abnormal glycogen level	results_from_abnormality_in	GO:0005977	glycogen metabolic process	1	2	0.3622507245	0.7467014934	
MP:0005400	abnormal vitamin level	results_from_abnormality_in	GO:0006766	vitamin metabolic process	2	1	0.9773139546	1	
MP:0005348	increased T cell proliferation	results_from_abnormality_in	GO:0042098	T cell proliferation	1	1	0.5313910628	1	
MP:0005342	abnormal intestinal lipid absorption	results_from_abnormality_in	GO:0050892	intestinal absorption					
MP:0005292	improved glucose tolerance	results_from_abnormality_in	GO:2000970	regulation of detection of glucose					
MP:0005280	abnormal fatty acid level	results_from_abnormality_in	GO:0006633	fatty acid synthesis					
MP:0005275	abnormal skin tensile strength	results_from_abnormality_in	GO:0030199	collagen fibril organization	1	1	1	1	
MP:0004982	abnormal osteoclast morphology	results_from_abnormality_in	GO:0030316	osteoclast differentiation	1	2	1	0.763477527	
MP:0004982	abnormal osteoclast morphology	results_in_some_abnormal	GO:0046849	bone remodeling	3	1	0.3892847786	0.8276116552	
MP:0004773	abnormal bile composition	results_in_some_abnormal	GO:0008206	bile acid metabolic process	1	3	1	0.9820699641	
MP:0004773	abnormal bile composition	results_from_abnormality_in	GO:0006699	bile acid synthesis					
MP:0004713	split notochord	results_from_abnormality_in	GO:0030903	notochord development	2	1	0.3137226274	0.5074570149	
MP:0004484	altered response of heart to induced stress	results_from_abnormality_in	GO:0003300	cardiac muscle hypertrophy	1	1	0.5037670075	0.6663553327	
MP:0004399	abnormal cochlear outer hair cell morphology	results_from_abnormality_in	GO:0042473	outer ear morphogenesis					
MP:0004133	heterotaxia	results_from_abnormality_in	GO:0060972	left/right pattern formation	1	1	1	0.8822017644	
MP:0003925	abnormal cellular glucose import	results_from_abnormality_in	GO:0061490	glucose import into cell					
MP:0003909	increased eating behavior	results_in_some_abnormal	GO:0007631	feeding behavior	2	2	1	0.4798769598	
MP:0003702	abnormal chromosome morphology	results_from_abnormality_in	GO:0051276	chromosome organization					
MP:0003421	abnormal thyroid gland development	results_from_abnormality_in	GO:0030878	thyroid gland development	2	1	0.9766099532	0.9626719253	
MP:0003416	premature bone ossification	results_from_abnormality_in	GO:0001503	ossification					
MP:0003396	abnormal embryonic hematopoiesis	results_from_abnormality_in	GO:0035162	embryonic hemopoiesis	1	3	0.9421918844	0.4445988892	
MP:0003231	abnormal placenta vasculature	results_from_abnormality_in	GO:0060674	placenta blood vessel development	2	1	0.237486475	0.7686935374	
MP:0003191	abnormal cellular cholesterol metabolism	results_from_abnormality_in	GO:0008203	cholesterol metabolic process					
MP:0003186	abnormal redox activity	results_from_abnormality_in	GO:0072593	reactive oxygen species metabolic process	1	1	0.506511013	0.2873805748	
MP:0003186	abnormal redox activity	results_from_abnormality_in	GO:0042743	hydrogen peroxide metabolic process	2	2	0.1297842596	0.9776819554	
MP:0003115	abnormal respiratory system development	results_from_abnormality_in	GO:0060541	respiratory system development	1	1	0.8479196958	1	
MP:0003088	abnormal prepulse inhibition	results_in_some_abnormal	GO:0001964	startle response	1	1	0.9685519371	1	
MP:0003071	decreased vascular permeability	results_from_abnormality_in	GO:0045907	positive regulation of vasoconstriction	1	3	0.7201254403	0.8652277305	
MP:0002995	primary sex reversal	results_from_abnormality_in	GO:0007530	sex determination	1	4	0.9639099278	0.903487807	
MP:0002891	increased insulin sensitivity	results_from_abnormality_in	GO:0046626	regulation of insulin receptor signaling pathway	1	2	0.5504711009	0.9265678531	
MP:0002862	altered righting response	results_in_some_abnormal	GO:0007626	locomotory behavior	2	2	0.575985152	0.5013890028	
MP:0002769	abnormal vas deferens morphology	results_from_abnormality_in	GO:0048608	reproductive structure development					
MP:0002769	abnormal vas deferens morphology	results_in_some_abnormal	GO:0007618	mating	2	1	0.6928373857	1	
MP:0002745	abnormal atrioventricular valve morphology	results_from_abnormality_in	GO:0003171	atrioventricular valve development					
MP:0002694	abnormal pancreas secretion	results_from_abnormality_in	GO:0030157	pancreatic juice secretion					
MP:0002471	abnormal complement pathway	results_from_abnormality_in	GO:0002430	complement receptor mediated signaling pathway					
MP:0002454	abnormal macrophage antigen presentation	results_from_abnormality_in	GO:0060333	interferon-gamma-mediated signaling pathway	1	1	0.9212658425	0.9832079664	
MP:0002356	abnormal spleen red pulp morphology	results_from_abnormality_in	GO:0048536	spleen development	1	2	0.4046568093	0.7938095876	
MP:0001930	abnormal meiosis	results_from_abnormality_in	GO:0007126	meiosis					
MP:0001917	intraventricular hemorrhage	results_from_abnormality_in	GO:0021591	ventricular system development	13	19	0.2415504831	0.100510201	
MP:0001905	abnormal dopamine level	results_in_some_abnormal	GO:0042417	dopamine metabolic process					
MP:0001905	abnormal dopamine level	results_from_abnormality_in	GO:0042416	dopamine biosynthesis					
MP:0001881	abnormal mammary gland physiology	results_from_abnormality_in	GO:0030879	mammary gland development	2	1	0.7983775968	0.9699399399	
MP:0001836	abnormal antigen presentation via MHC class I	results_from_abnormality_in	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	1	1	1	0.9276278553	
MP:0001716	abnormal placenta labyrinth morphology	results_from_abnormality_in	GO:0001890	placenta development	1	1	1	1	
MP:0001706	abnormal left-right axis patterning	results_from_abnormality_in	GO:0007368	determination of left/right symmetry	7	1	0.2839545679	1	
MP:0001502	abnormal circadian rhythm	results_from_abnormality_in	GO:0007623	circadian rhythm	3	1	0.7728335457	1	
MP:0001488	increased startle reflex	results_in_some_abnormal	GO:0001964	startle response	11	3	0.3206086412	0.8898077796	
MP:0001440	abnormal grooming behavior	results_from_abnormality_in	GO:0007625	grooming behavior	1	1	1	0.9873539747	
MP:0001438	aphagia	results_from_abnormality_in	GO:0007631	feeding behavior					
MP:0001407	short stride length	results_from_abnormality_in	GO:0050905	neuromuscular process	1	2	1	0.3969667939	
MP:0001396	unidirectional circling	results_from_abnormality_in	GO:0048512	circadian behavior	4	5	0.337008674	0.3947927896	
MP:0001396	unidirectional circling	results_from_abnormality_in	GO:0007622	rhythmic behavior	3	14	0.3413486827	0.1296282593	
MP:0001386	abnormal maternal nurturing	results_from_abnormality_in	GO:0042711	maternal behavior	4	8	0.1341842684	0.1190802382	
MP:0001332	abnormal optic nerve innervation	results_from_abnormality_in	GO:0021554	optic nerve development	4	3	0.406010812	0.3914587829	
MP:0001328	disorganized retinal layers	results_in_some_abnormal	GO:0007601	visual perception	11	15	0.15998232	0.1328682657	
MP:0001328	disorganized retinal layers	results_from_abnormality_in	GO:0010842	retinal layer formation					
MP:0001176	abnormal lung development	results_from_abnormality_in	GO:0030324	lung development	1	3	0.8148736297	0.3575647151	
MP:0001158	abnormal prostate gland morphology	results_from_abnormality_in	GO:0030850	prostate gland development	12	5	0.3472766946	0.6376252753	
MP:0001149	testicular hyperplasia	results_from_abnormality_in	GO:0071371	cellular response to gonadotropin stimulus	12	11	0.3536487073	0.1057182114	
MP:0001139	abnormal vagina morphology	results_from_abnormality_in	GO:0060068	vagina development	3	1	0.3826407653	0.8593617187	
MP:0001077	abnormal spinal nerve morphology	results_from_abnormality_in	GO:0048934	peripheral nervous system neuron differentiation	4	2	0.1103662207	0.5847371695	
MP:0001046	abnormal enteric neuron morphology	results_from_abnormality_in	GO:0048484	enteric nervous system development	2	1	0.5642531285	1	
MP:0000972	abnormal mechanoreceptor morphology	results_from_abnormality_in	GO:0042490	mechanoreceptor differentiation	1	1	0.9801379603	0.5999872	
MP:0000919	cranioschisis	results_from_abnormality_in	GO:0001843	neural tube closure					
MP:0000889	abnormal cerebellar molecular layer	results_from_abnormality_in	GO:0021695	cerebellar cortex development					
MP:0000878	abnormal Purkinje cell number	results_from_abnormality_in	GO:0021702	cerebellar Purkinje cell differentiation	3	4	0.199480399	0.4035828072	
MP:0000854	abnormal cerebellum development	results_from_abnormality_in	GO:0021549	cerebellum development					
MP:0000848	abnormal pons morphology	results_from_abnormality_in	GO:0021548	pons development					
MP:0000823	abnormal lateral ventricle morphology	results_from_abnormality_in	GO:0021670	lateral ventricle development					
MP:0000819	abnormal olfactory bulb morphology	results_from_abnormality_in	GO:0021772	olfactory bulb development	7	10	0.128482257	0.2635385271	
MP:0000812	abnormal dentate gyrus morphology	results_from_abnormality_in	GO:0021542	dentate gyrus development	1	1	0.6993313987	1	
MP:0000808	abnormal hippocampus development	results_from_abnormality_in	GO:0021766	hippocampus development					
MP:0000767	abnormal smooth muscle morphology	results_from_abnormality_in	GO:0051145	smooth muscle cell differentiation	1	1	0.9718819438	0.8983757968	
MP:0000740	impaired smooth muscle contractility	results_from_underactivity_of	GO:0006939	smooth muscle contraction	1	1	1	0.911975824	
MP:0000628	abnormal mammary gland development	results_from_abnormality_in	GO:0030879	mammary gland development	1	2	1	0.9396778794	
MP:0000478	delayed intestine development	results_from_abnormality_in	GO:0048565	intestine development					
MP:0000430	absent maxillary shelf	results_from_abnormality_in	GO:0042475	odontogenesis of dentin-containing tooth	6	5	0.1728683457	0.1495662991	
MP:0000417	short hair	results_from_abnormality_in	GO:0022405	hair cycle process	6	2	0.2724185448	0.7201774404	
MP:0000417	short hair	results_from_abnormality_in	GO:0001942	hair follicle development	9	2	0.2016104032	0.7201774404	
MP:0000382	underdeveloped hair follicles	results_from_abnormality_in	GO:0042633	hair cycle	3	6	0.8095596191	0.1871103742	
MP:0000304	abnormal cardiac stroke volume	results_from_abnormality_in	GO:0045823	positive regulation of heart contraction	8	19	0.168508337	0.1322982646	
MP:0000269	abnormal heart looping	results_from_abnormality_in	GO:0001947	heart looping					
MP:0000184	abnormal circulating HDL cholesterol level	results_from_abnormality_in	GO:0008203	cholesterol metabolic process					
MP:0000045	abnormal hair cell morphology	results_from_abnormality_in	GO:0060119	inner ear receptor cell development					
HP:0200118	Malabsorption of Vitamin B12	results_from_abnormality_in	GO:0015889	cobalamin transport					
HP:0200024	Premature chromatid separation	results_from_abnormality_in	GO:0000819	sister chromatid segregation					
HP:0200023	Priapism	results_from_abnormality_in	GO:0043084	penile erection					
HP:0100856	Poorly ossified vertebrae	results_from_abnormality_in	GO:0001503	ossification					
HP:0100831	Abnormality of vitamin K metabolism	results_from_abnormality_in	GO:0042373	vitamin K metabolic process					
HP:0100767	Abnormality of the placenta	results_from_abnormality_in	GO:0001890	placenta development					
HP:0100755	Abnormality of salivation	results_from_abnormality_in	GO:0046541	saliva secretion					
HP:0100707	Abnormality of the astrocytes	results_from_abnormality_in	GO:0014002	astrocyte development					
HP:0100706	Abnormality of the oligodendroglia	results_from_abnormality_in	GO:0014003	oligodendrocyte development					
HP:0100543	Cognitive impairment	results_from_abnormality_in	GO:0050890	cognition					
HP:0100519	Anuria	results_from_abnormality_in	GO:0060073	micturition					
HP:0100514	Abnormality of vitamin E metabolism	results_from_abnormality_in	GO:0042360	vitamin E metabolic process					
HP:0100511	Abnormality of vitamin D metabolism	results_from_abnormality_in	GO:0042359	vitamin D metabolic process					
HP:0100509	Abnormality of vitamin C metabolism	results_from_abnormality_in	GO:0019852	L-ascorbic acid metabolic process					
HP:0100508	Abnormality of vitamin metabolism	results_from_abnormality_in	GO:0006766	vitamin metabolic process					
HP:0100018	Nuclear cataract	results_in_some_abnormal	GO:0007601	visual perception	2	2	0.7067074134	0.6376652753	
HP:0012590	Abnormal urine output	results_in_some_abnormal	GO:0060073	micturition					
HP:0012531	Pain	results_from_abnormality_in	GO:0048265	response to pain					
HP:0012346	Abnormal protein glycosylation	results_from_abnormality_in	GO:0006486	protein glycosylation			0.412502825	0.2950385901	
HP:0012331	Abnormal autonomic nervous system morphology	results_from_abnormality_in	GO:0048483	autonomic nervous system development	1	3	1	0.883017766	
HP:0012261	Abnormal respiratory motile cilium physiology	results_from_abnormality_in	GO:0003341	cilium movement	3	1	0.6407432815	1	
HP:0012245	Sex reversal	results_from_abnormality_in	GO:0007530	sex determination					
HP:0012206	Abnormal sperm motility	results_from_abnormality_in	GO:0030317	sperm motility	1	1	0.8816497633	0.9573299147	
HP:0012176	Abnormality of natural killer cells	results_from_abnormality_in	GO:0001779	natural killer cell differentiation					
HP:0012113	Abnormality of creatine metabolism	results_from_abnormality_in	GO:0006600	creatine metabolic process					
